2026/04/01 19:50:32.076302 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=Detecting EnemyBot – Securonix Initial Coverage Advisory - Securonix.pdf | Alloc=3.36MiB Sys=29.64MiB HeapInuse=4.70MiB HeapObjs=6284 Mallocs=14321776 NumGC=1279 | activePDF=2
2026/04/01 19:50:32.076302 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=7 file=Detecting EnemyBot – Securonix Initial Coverage Advisory - Securonix.pdf | Alloc=3.49MiB Sys=29.64MiB HeapInuse=4.80MiB HeapObjs=6868 Mallocs=14322551 NumGC=1279 | activePDF=2
2026/04/01 19:50:32.077011 pdf_memhook.go:67: [pdf-mem] page file=doc-final.pdf page=21 plainLen=1460 | Alloc=1.37MiB HeapInuse=2.72MiB | activePDF=2
2026/04/01 19:50:32.078163 pdf_memhook.go:67: [pdf-mem] page file=bochs_tut.pdf page=4 plainLen=655 | Alloc=2.40MiB HeapInuse=3.49MiB | activePDF=2
2026/04/01 19:50:32.078675 pdf_memhook.go:67: [pdf-mem] page file=bochs_tut.pdf page=5 plainLen=80 | Alloc=2.67MiB HeapInuse=3.73MiB | activePDF=2
2026/04/01 19:50:32.078675 pdf_memhook.go:67: [pdf-mem] page file=doc-final.pdf page=22 plainLen=1174 | Alloc=2.67MiB HeapInuse=3.74MiB | activePDF=2
2026/04/01 19:50:32.080915 pdf_memhook.go:67: [pdf-mem] page file=doc-final.pdf page=23 plainLen=1617 | Alloc=1.91MiB HeapInuse=3.08MiB | activePDF=2
2026/04/01 19:50:32.080915 pdf_memhook.go:67: [pdf-mem] page file=bochs_tut.pdf page=6 plainLen=207 | Alloc=1.93MiB HeapInuse=3.09MiB | activePDF=2
2026/04/01 19:50:32.081434 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=37 plainLen=1462 | Alloc=3.24MiB HeapInuse=4.52MiB | activePDF=2
2026/04/01 19:50:32.083493 pdf_memhook.go:67: [pdf-mem] page file=doc-final.pdf page=24 plainLen=1276 | Alloc=1.27MiB HeapInuse=2.78MiB | activePDF=2
2026/04/01 19:50:32.087136 pdf_memhook.go:67: [pdf-mem] page file=doc-final.pdf page=25 plainLen=1376 | Alloc=1.39MiB HeapInuse=3.02MiB | activePDF=2
2026/04/01 19:50:32.087136 pdf_memhook.go:67: [pdf-mem] page file=bochs_tut.pdf page=7 plainLen=942 | Alloc=1.56MiB HeapInuse=3.09MiB | activePDF=2
2026/04/01 19:50:32.087651 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=38 plainLen=417 | Alloc=3.36MiB HeapInuse=5.05MiB | activePDF=2
2026/04/01 19:50:32.089381 pdf_memhook.go:67: [pdf-mem] page file=doc-final.pdf page=26 plainLen=1597 | Alloc=2.84MiB HeapInuse=4.00MiB | activePDF=2
2026/04/01 19:50:32.090424 pdf_memhook.go:67: [pdf-mem] page file=bochs_tut.pdf page=8 plainLen=601 | Alloc=1.25MiB HeapInuse=2.71MiB | activePDF=2
2026/04/01 19:50:32.091972 pdf_memhook.go:67: [pdf-mem] page file=doc-final.pdf page=27 plainLen=2057 | Alloc=2.14MiB HeapInuse=3.28MiB | activePDF=2
2026/04/01 19:50:32.091972 pdf_memhook.go:67: [pdf-mem] page file=Detecting EnemyBot – Securonix Initial Coverage Advisory - Securonix.pdf page=1 plainLen=2385 | Alloc=2.63MiB HeapInuse=3.95MiB | activePDF=2
2026/04/01 19:50:32.094066 pdf_memhook.go:67: [pdf-mem] page file=doc-final.pdf page=28 plainLen=722 | Alloc=1.26MiB HeapInuse=2.68MiB | activePDF=2
2026/04/01 19:50:32.094066 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=doc-final.pdf | Alloc=1.27MiB Sys=61.14MiB HeapInuse=2.70MiB HeapObjs=6559 Mallocs=5756234 NumGC=692 | activePDF=1
2026/04/01 19:50:32.094066 pdf_memhook.go:67: [pdf-mem] page file=bochs_tut.pdf page=9 plainLen=734 | Alloc=1.27MiB HeapInuse=2.70MiB | activePDF=2
2026/04/01 19:50:32.094066 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=mac_debugger_primer2.pdf | Alloc=1.27MiB Sys=61.14MiB HeapInuse=2.70MiB HeapObjs=6579 Mallocs=5756260 NumGC=692 | activePDF=2
2026/04/01 19:50:32.094066 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=debugger_windbg_user.pdf | Alloc=1.28MiB Sys=61.14MiB HeapInuse=2.71MiB HeapObjs=6612 Mallocs=5756297 NumGC=692 | activePDF=2
2026/04/01 19:50:32.094066 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=debugger_windbg_user.pdf | Alloc=1.38MiB Sys=61.14MiB HeapInuse=2.78MiB HeapObjs=7621 Mallocs=5757672 NumGC=692 | activePDF=2
2026/04/01 19:50:32.094066 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=mac_debugger_primer2.pdf | Alloc=1.45MiB Sys=61.14MiB HeapInuse=2.84MiB HeapObjs=8192 Mallocs=5758439 NumGC=692 | activePDF=2
2026/04/01 19:50:32.094066 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=18 file=mac_debugger_primer2.pdf | Alloc=1.55MiB Sys=61.14MiB HeapInuse=2.89MiB HeapObjs=8852 Mallocs=5759388 NumGC=692 | activePDF=2
2026/04/01 19:50:32.095571 pdf_memhook.go:67: [pdf-mem] page file=bochs_tut.pdf page=10 plainLen=314 | Alloc=2.27MiB HeapInuse=3.49MiB | activePDF=2
2026/04/01 19:50:32.096088 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=39 plainLen=1270 | Alloc=2.64MiB HeapInuse=4.23MiB | activePDF=2
2026/04/01 19:50:32.097647 pdf_memhook.go:67: [pdf-mem] page file=bochs_tut.pdf page=11 plainLen=269 | Alloc=1.28MiB HeapInuse=2.67MiB | activePDF=2
2026/04/01 19:50:32.097647 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=bochs_tut.pdf | Alloc=1.30MiB Sys=61.14MiB HeapInuse=2.69MiB HeapObjs=5496 Mallocs=5775792 NumGC=693 | activePDF=1
2026/04/01 19:50:32.097647 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=debugger_windbg_kernel.pdf | Alloc=1.34MiB Sys=61.14MiB HeapInuse=2.72MiB HeapObjs=5518 Mallocs=5775821 NumGC=693 | activePDF=2
2026/04/01 19:50:32.097647 pdf_memhook.go:67: [pdf-mem] page file=Detecting EnemyBot – Securonix Initial Coverage Advisory - Securonix.pdf page=2 plainLen=1265 | Alloc=1.52MiB HeapInuse=3.45MiB | activePDF=2
2026/04/01 19:50:32.098160 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=debugger_windbg_kernel.pdf | Alloc=1.48MiB Sys=61.14MiB HeapInuse=2.83MiB HeapObjs=6587 Mallocs=5777368 NumGC=693 | activePDF=2
2026/04/01 19:50:32.098160 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=debugger_windows_local.pdf | Alloc=1.61MiB Sys=61.14MiB HeapInuse=2.95MiB HeapObjs=6729 Mallocs=5777553 NumGC=693 | activePDF=2
2026/04/01 19:50:32.098160 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=5 file=debugger_windbg_kernel.pdf | Alloc=1.62MiB Sys=61.14MiB HeapInuse=2.95MiB HeapObjs=6900 Mallocs=5777775 NumGC=693 | activePDF=2
2026/04/01 19:50:32.098671 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=debugger_windows_local.pdf | Alloc=1.76MiB Sys=61.14MiB HeapInuse=3.05MiB HeapObjs=7959 Mallocs=5779336 NumGC=693 | activePDF=2
2026/04/01 19:50:32.103540 pdf_memhook.go:67: [pdf-mem] page file=Detecting EnemyBot – Securonix Initial Coverage Advisory - Securonix.pdf page=3 plainLen=1129 | Alloc=2.57MiB HeapInuse=4.23MiB | activePDF=2
2026/04/01 19:50:32.104130 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=40 plainLen=1208 | Alloc=2.81MiB HeapInuse=4.54MiB | activePDF=2
2026/04/01 19:50:32.111019 pdf_memhook.go:67: [pdf-mem] page file=debugger_windbg_kernel.pdf page=1 plainLen=1612 | Alloc=2.58MiB HeapInuse=3.63MiB | activePDF=2
2026/04/01 19:50:32.111019 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=41 plainLen=648 | Alloc=3.96MiB HeapInuse=5.59MiB | activePDF=2
2026/04/01 19:50:32.111618 pdf_memhook.go:67: [pdf-mem] page file=Detecting EnemyBot – Securonix Initial Coverage Advisory - Securonix.pdf page=4 plainLen=1504 | Alloc=1.42MiB HeapInuse=3.53MiB | activePDF=2
2026/04/01 19:50:32.115275 pdf_memhook.go:67: [pdf-mem] page file=$R3SJQBU.pdf page=10 plainLen=5094 | Alloc=2.81MiB HeapInuse=4.23MiB | activePDF=2
2026/04/01 19:50:32.115817 pdf_memhook.go:67: [pdf-mem] page file=debugger_windbg_kernel.pdf page=2 plainLen=649 | Alloc=2.23MiB HeapInuse=3.40MiB | activePDF=2
2026/04/01 19:50:32.118128 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=42 plainLen=1118 | Alloc=3.38MiB HeapInuse=4.77MiB | activePDF=2
2026/04/01 19:50:32.119720 pdf_memhook.go:67: [pdf-mem] page file=debugger_windbg_kernel.pdf page=3 plainLen=392 | Alloc=2.57MiB HeapInuse=3.72MiB | activePDF=2
2026/04/01 19:50:32.120248 pdf_memhook.go:67: [pdf-mem] page file=Detecting EnemyBot – Securonix Initial Coverage Advisory - Securonix.pdf page=5 plainLen=1780 | Alloc=2.58MiB HeapInuse=4.16MiB | activePDF=2
2026/04/01 19:50:32.123936 pdf_memhook.go:67: [pdf-mem] page file=mac_debugger_primer2.pdf page=1 plainLen=4382 | Alloc=1.21MiB HeapInuse=2.66MiB | activePDF=2
2026/04/01 19:50:32.126562 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=43 plainLen=1410 | Alloc=2.45MiB HeapInuse=3.95MiB | activePDF=2
2026/04/01 19:50:32.127075 pdf_memhook.go:67: [pdf-mem] page file=debugger_windbg_kernel.pdf page=4 plainLen=798 | Alloc=1.51MiB HeapInuse=2.73MiB | activePDF=2
2026/04/01 19:50:32.127075 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=“银狐”系列变种木马-华罗斯套娃.pdf | Alloc=2.52MiB Sys=29.64MiB HeapInuse=4.43MiB HeapObjs=13305 Mallocs=14843047 NumGC=1300 | activePDF=2
2026/04/01 19:50:32.127075 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=“银狐”系列变种木马-火绒发布-2024.11.11.pdf | Alloc=2.79MiB Sys=29.64MiB HeapInuse=4.62MiB HeapObjs=14504 Mallocs=14844852 NumGC=1300 | activePDF=2
2026/04/01 19:50:32.127611 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=“银狐”系列变种木马-华罗斯套娃.pdf | Alloc=2.88MiB Sys=29.64MiB HeapInuse=4.66MiB HeapObjs=15050 Mallocs=14845622 NumGC=1300 | activePDF=2
2026/04/01 19:50:32.127611 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=“银狐”系列变种木马-火绒发布-2024.11.11.pdf | Alloc=2.90MiB Sys=29.64MiB HeapInuse=4.67MiB HeapObjs=15268 Mallocs=14845998 NumGC=1300 | activePDF=2
2026/04/01 19:50:32.130203 pdf_memhook.go:67: [pdf-mem] page file=mac_debugger_primer2.pdf page=2 plainLen=1363 | Alloc=1.91MiB HeapInuse=3.01MiB | activePDF=2
2026/04/01 19:50:32.130723 pdf_memhook.go:67: [pdf-mem] page file=Detecting EnemyBot – Securonix Initial Coverage Advisory - Securonix.pdf page=6 plainLen=1342 | Alloc=1.64MiB HeapInuse=3.41MiB | activePDF=2
2026/04/01 19:50:32.132606 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=44 plainLen=445 | Alloc=3.09MiB HeapInuse=4.80MiB | activePDF=2
2026/04/01 19:50:32.134668 pdf_memhook.go:67: [pdf-mem] page file=Detecting EnemyBot – Securonix Initial Coverage Advisory - Securonix.pdf page=7 plainLen=301 | Alloc=3.24MiB HeapInuse=4.78MiB | activePDF=2
2026/04/01 19:50:32.134668 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=“银狐”系列变种木马-华罗斯套娃.pdf | Alloc=2.31MiB Sys=29.64MiB HeapInuse=3.98MiB HeapObjs=10500 Mallocs=14877997 NumGC=1303 | activePDF=2
2026/04/01 19:50:32.134668 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=Detecting EnemyBot – Securonix Initial Coverage Advisory - Securonix.pdf | Alloc=3.24MiB Sys=29.64MiB HeapInuse=4.80MiB HeapObjs=17848 Mallocs=14877970 NumGC=1303 | activePDF=2
2026/04/01 19:50:32.135184 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=“银狐”系列变种木马-华罗斯套娃.pdf | Alloc=1.76MiB Sys=29.64MiB HeapInuse=3.75MiB HeapObjs=9967 Mallocs=14878739 NumGC=1303 | activePDF=2
2026/04/01 19:50:32.137446 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=60 file=“银狐”系列变种木马-华罗斯套娃.pdf | Alloc=1.82MiB Sys=29.64MiB HeapInuse=3.52MiB HeapObjs=3197 Mallocs=14880331 NumGC=1304 | activePDF=2
2026/04/01 19:50:32.139017 pdf_memhook.go:67: [pdf-mem] page file=debugger_windbg_kernel.pdf page=5 plainLen=1496 | Alloc=2.41MiB HeapInuse=3.58MiB | activePDF=2
2026/04/01 19:50:32.139017 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=debugger_windbg_kernel.pdf | Alloc=2.42MiB Sys=61.14MiB HeapInuse=3.61MiB HeapObjs=14432 Mallocs=6094491 NumGC=707 | activePDF=1
2026/04/01 19:50:32.139017 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=debugger_windbg_user.pdf | Alloc=2.43MiB Sys=61.14MiB HeapInuse=3.62MiB HeapObjs=14468 Mallocs=6094552 NumGC=707 | activePDF=2
2026/04/01 19:50:32.139017 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=debugging_gdb_qemu.pdf | Alloc=2.48MiB Sys=61.14MiB HeapInuse=3.66MiB HeapObjs=14525 Mallocs=6094621 NumGC=707 | activePDF=2
2026/04/01 19:50:32.139534 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=debugger_windbg_user.pdf | Alloc=2.65MiB Sys=61.14MiB HeapInuse=3.78MiB HeapObjs=16290 Mallocs=6097091 NumGC=707 | activePDF=2
2026/04/01 19:50:32.139534 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=debugging_gdb_qemu.pdf | Alloc=2.71MiB Sys=61.14MiB HeapInuse=3.83MiB HeapObjs=16393 Mallocs=6097224 NumGC=707 | activePDF=2
2026/04/01 19:50:32.139534 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=5 file=debugger_windbg_user.pdf | Alloc=2.75MiB Sys=61.14MiB HeapInuse=3.83MiB HeapObjs=16925 Mallocs=6097948 NumGC=707 | activePDF=2
2026/04/01 19:50:32.141102 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=45 plainLen=1017 | Alloc=3.61MiB HeapInuse=4.96MiB | activePDF=2
2026/04/01 19:50:32.141608 pdf_memhook.go:67: [pdf-mem] page file=mac_debugger_primer2.pdf page=3 plainLen=1246 | Alloc=2.08MiB HeapInuse=3.20MiB | activePDF=2
2026/04/01 19:50:32.143674 pdf_memhook.go:67: [pdf-mem] page file=“银狐”系列变种木马-华罗斯套娃.pdf page=1 plainLen=235 | Alloc=2.15MiB HeapInuse=3.77MiB | activePDF=2
2026/04/01 19:50:32.144192 pdf_memhook.go:67: [pdf-mem] page file=【学校】关于发布南京邮电大学高质量学术成果目录的通知.pdf page=9 plainLen=2032 | Alloc=3.82MiB HeapInuse=5.29MiB | activePDF=2
2026/04/01 19:50:32.149059 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=46 plainLen=1269 | Alloc=3.39MiB HeapInuse=4.78MiB | activePDF=2
2026/04/01 19:50:32.150103 pdf_memhook.go:67: [pdf-mem] page file=debugger_windbg_user.pdf page=1 plainLen=1564 | Alloc=2.72MiB HeapInuse=3.87MiB | activePDF=2
2026/04/01 19:50:32.150103 pdf_memhook.go:67: [pdf-mem] page file=“银狐”系列变种木马-华罗斯套娃.pdf page=2 plainLen=562 | Alloc=2.30MiB HeapInuse=3.89MiB | activePDF=2
2026/04/01 19:50:32.153771 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=47 plainLen=541 | Alloc=3.32MiB HeapInuse=4.62MiB | activePDF=2
2026/04/01 19:50:32.156352 pdf_memhook.go:67: [pdf-mem] page file=“银狐”系列变种木马-华罗斯套娃.pdf page=3 plainLen=165 | Alloc=2.71MiB HeapInuse=4.41MiB | activePDF=2
2026/04/01 19:50:32.157464 pdf_memhook.go:67: [pdf-mem] page file=$R3SJQBU.pdf page=11 plainLen=3033 | Alloc=1.89MiB HeapInuse=3.48MiB | activePDF=2
2026/04/01 19:50:32.158493 pdf_memhook.go:67: [pdf-mem] page file=debugger_windbg_user.pdf page=2 plainLen=1332 | Alloc=1.94MiB HeapInuse=3.03MiB | activePDF=2
2026/04/01 19:50:32.158493 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=HALF-Tracked Changes.pdf | Alloc=3.36MiB Sys=54.14MiB HeapInuse=4.65MiB HeapObjs=14183 Mallocs=20143226 NumGC=1337 | activePDF=2
2026/04/01 19:50:32.159012 pdf_memhook.go:67: [pdf-mem] page file=mac_debugger_primer2.pdf page=4 plainLen=1519 | Alloc=2.30MiB HeapInuse=3.44MiB | activePDF=2
2026/04/01 19:50:32.159012 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=HALF-Tracked Changes.pdf | Alloc=2.22MiB Sys=54.14MiB HeapInuse=3.86MiB HeapObjs=6128 Mallocs=20147787 NumGC=1338 | activePDF=2
2026/04/01 19:50:32.159527 pdf_memhook.go:67: [pdf-mem] page file=“银狐”系列变种木马-华罗斯套娃.pdf page=4 plainLen=151 | Alloc=1.82MiB HeapInuse=3.30MiB | activePDF=2
2026/04/01 19:50:32.161588 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=48 plainLen=1415 | Alloc=2.85MiB HeapInuse=4.11MiB | activePDF=2
2026/04/01 19:50:32.162621 pdf_memhook.go:67: [pdf-mem] page file=debugger_windbg_user.pdf page=3 plainLen=929 | Alloc=2.28MiB HeapInuse=3.39MiB | activePDF=2
2026/04/01 19:50:32.164327 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=49 plainLen=109 | Alloc=2.92MiB HeapInuse=4.11MiB | activePDF=2
2026/04/01 19:50:32.165389 pdf_memhook.go:67: [pdf-mem] page file=mac_debugger_primer2.pdf page=5 plainLen=1115 | Alloc=1.73MiB HeapInuse=2.86MiB | activePDF=2
2026/04/01 19:50:32.167626 pdf_memhook.go:67: [pdf-mem] page file=“银狐”系列变种木马-华罗斯套娃.pdf page=5 plainLen=331 | Alloc=2.23MiB HeapInuse=3.76MiB | activePDF=2
2026/04/01 19:50:32.170317 pdf_memhook.go:67: [pdf-mem] page file=mac_debugger_primer2.pdf page=6 plainLen=728 | Alloc=1.26MiB HeapInuse=2.79MiB | activePDF=2
2026/04/01 19:50:32.171383 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=50 plainLen=1702 | Alloc=2.49MiB HeapInuse=4.09MiB | activePDF=2
2026/04/01 19:50:32.173493 pdf_memhook.go:67: [pdf-mem] page file=“银狐”系列变种木马-华罗斯套娃.pdf page=6 plainLen=183 | Alloc=1.80MiB HeapInuse=3.27MiB | activePDF=2
2026/04/01 19:50:32.173493 pdf_memhook.go:67: [pdf-mem] page file=debugger_windbg_user.pdf page=4 plainLen=1015 | Alloc=2.74MiB HeapInuse=3.88MiB | activePDF=2
2026/04/01 19:50:32.176084 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=51 plainLen=539 | Alloc=3.27MiB HeapInuse=4.41MiB | activePDF=2
2026/04/01 19:50:32.179666 pdf_memhook.go:67: [pdf-mem] page file=debugger_windbg_user.pdf page=5 plainLen=664 | Alloc=2.48MiB HeapInuse=3.62MiB | activePDF=2
2026/04/01 19:50:32.179666 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=debugger_windbg_user.pdf | Alloc=2.52MiB Sys=61.14MiB HeapInuse=3.64MiB HeapObjs=14996 Mallocs=6468294 NumGC=724 | activePDF=2
2026/04/01 19:50:32.179666 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=debugger_windows_local.pdf | Alloc=2.52MiB Sys=61.14MiB HeapInuse=3.64MiB HeapObjs=15004 Mallocs=6468305 NumGC=724 | activePDF=2
2026/04/01 19:50:32.179666 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=qemu_debugger_primer.pdf | Alloc=2.53MiB Sys=61.14MiB HeapInuse=3.66MiB HeapObjs=15274 Mallocs=6468678 NumGC=724 | activePDF=2
2026/04/01 19:50:32.180169 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=debugger_windows_local.pdf | Alloc=2.68MiB Sys=61.14MiB HeapInuse=3.83MiB HeapObjs=16619 Mallocs=6470545 NumGC=724 | activePDF=2
2026/04/01 19:50:32.180169 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=qemu_debugger_primer.pdf | Alloc=2.74MiB Sys=61.14MiB HeapInuse=3.89MiB HeapObjs=16902 Mallocs=6470922 NumGC=724 | activePDF=2
2026/04/01 19:50:32.180169 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=10 file=debugger_windows_local.pdf | Alloc=2.79MiB Sys=61.14MiB HeapInuse=3.92MiB HeapObjs=17480 Mallocs=6471723 NumGC=724 | activePDF=2
2026/04/01 19:50:32.181217 pdf_memhook.go:67: [pdf-mem] page file=“银狐”系列变种木马-华罗斯套娃.pdf page=7 plainLen=1121 | Alloc=2.21MiB HeapInuse=3.57MiB | activePDF=2
2026/04/01 19:50:32.183789 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=52 plainLen=1459 | Alloc=3.21MiB HeapInuse=4.34MiB | activePDF=2
2026/04/01 19:50:32.188454 pdf_memhook.go:67: [pdf-mem] page file=“银狐”系列变种木马-华罗斯套娃.pdf page=8 plainLen=710 | Alloc=1.62MiB HeapInuse=3.46MiB | activePDF=2
2026/04/01 19:50:32.188454 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=53 plainLen=798 | Alloc=2.62MiB HeapInuse=3.73MiB | activePDF=2
2026/04/01 19:50:32.192575 pdf_memhook.go:67: [pdf-mem] page file=“银狐”系列变种木马-华罗斯套娃.pdf page=9 plainLen=173 | Alloc=1.49MiB HeapInuse=3.20MiB | activePDF=2
2026/04/01 19:50:32.195206 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=54 plainLen=1466 | Alloc=2.76MiB HeapInuse=3.84MiB | activePDF=2
2026/04/01 19:50:32.197819 pdf_memhook.go:67: [pdf-mem] page file=debugger_windows_local.pdf page=1 plainLen=3178 | Alloc=1.79MiB HeapInuse=2.95MiB | activePDF=2
2026/04/01 19:50:32.199876 pdf_memhook.go:67: [pdf-mem] page file=$R3SJQBU.pdf page=12 plainLen=4444 | Alloc=1.38MiB HeapInuse=2.95MiB | activePDF=2
2026/04/01 19:50:32.200903 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=55 plainLen=1657 | Alloc=2.45MiB HeapInuse=3.60MiB | activePDF=2
2026/04/01 19:50:32.202052 pdf_memhook.go:67: [pdf-mem] page file=“银狐”系列变种木马-华罗斯套娃.pdf page=10 plainLen=1409 | Alloc=1.43MiB HeapInuse=3.33MiB | activePDF=2
2026/04/01 19:50:32.202582 pdf_memhook.go:67: [pdf-mem] page file=【学校】关于发布南京邮电大学高质量学术成果目录的通知.pdf page=10 plainLen=1940 | Alloc=1.98MiB HeapInuse=3.27MiB | activePDF=2
2026/04/01 19:50:32.204126 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=56 plainLen=438 | Alloc=2.92MiB HeapInuse=3.95MiB | activePDF=2
2026/04/01 19:50:32.209336 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=57 plainLen=890 | Alloc=2.17MiB HeapInuse=3.47MiB | activePDF=2
2026/04/01 19:50:32.209953 pdf_memhook.go:67: [pdf-mem] page file=“银狐”系列变种木马-华罗斯套娃.pdf page=11 plainLen=1494 | Alloc=2.39MiB HeapInuse=3.86MiB | activePDF=2
2026/04/01 19:50:32.213061 pdf_memhook.go:67: [pdf-mem] page file=mac_debugger_primer2.pdf page=7 plainLen=1086 | Alloc=3.07MiB HeapInuse=4.16MiB | activePDF=2
2026/04/01 19:50:32.215130 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=58 plainLen=1001 | Alloc=2.66MiB HeapInuse=3.91MiB | activePDF=2
2026/04/01 19:50:32.216166 pdf_memhook.go:67: [pdf-mem] page file=“银狐”系列变种木马-华罗斯套娃.pdf page=12 plainLen=1058 | Alloc=1.65MiB HeapInuse=3.84MiB | activePDF=2
2026/04/01 19:50:32.217708 pdf_memhook.go:67: [pdf-mem] page file=mac_debugger_primer2.pdf page=8 plainLen=638 | Alloc=1.44MiB HeapInuse=2.67MiB | activePDF=2
2026/04/01 19:50:32.219765 pdf_memhook.go:67: [pdf-mem] page file=中国计算机学会推荐国际学术会议和期刊目录-2022更名版.pdf page=59 plainLen=677 | Alloc=3.17MiB HeapInuse=4.27MiB | activePDF=2
2026/04/01 19:50:32.220281 pdf_memhook.go:67: [pdf-mem] page file=mac_debugger_primer2.pdf page=9 plainLen=291 | Alloc=1.79MiB HeapInuse=2.93MiB | activePDF=2
2026/04/01 19:50:32.224902 pdf_memhook.go:67: [pdf-mem] page file=mac_debugger_primer2.pdf page=10 plainLen=1302 | Alloc=1.54MiB HeapInuse=2.71MiB | activePDF=2
